Lon,Lat,C_LonLatElev,B_LonLatElev,U_LonLatElev
-112.5000000000,78.5000000000,0.0535273744,0.2313947679,0.7150778578
-111.5000000000,78.5000000000,0.0578239136,0.2352407078,0.7069353786
-110.5000000000,78.5000000000,0.0625425584,0.2366171597,0.7008402819
-109.5000000000,78.5000000000,0.0643620794,0.2376449809,0.6979929397
-104.5000000000,78.5000000000,0.0683599401,0.2312639319,0.7003761280
-103.5000000000,78.5000000000,0.0660499013,0.2268605786,0.7070895200
-102.5000000000,78.5000000000,0.0629817890,0.2202072754,0.7168109355
-101.5000000000,78.5000000000,0.0611924466,0.2145212806,0.7242862728
-100.5000000000,78.5000000000,0.0593773940,0.2133387123,0.7272838937
-97.5000000000,78.5000000000,0.0540307427,0.2095686936,0.7364005638
-96.5000000000,78.5000000000,0.0496962591,0.2077066548,0.7425970860
-95.5000000000,78.5000000000,0.0470667009,0.2032460959,0.7496872032
-92.5000000000,78.5000000000,0.0400171494,0.1852530782,0.7747297724
-91.5000000000,78.5000000000,0.0502267984,0.1806333145,0.7691398870
-90.5000000000,78.5000000000,0.0511926042,0.1750183135,0.7737890823
-89.5000000000,78.5000000000,0.0414065861,0.1668337301,0.7917596838
-86.5000000000,78.5000000000,0.0307145345,0.1513073294,0.8179781362
-85.5000000000,78.5000000000,0.0289851456,0.1443905630,0.8266242914
-84.5000000000,78.5000000000,0.0273451957,0.1400461138,0.8326086905
-83.5000000000,78.5000000000,0.0275798027,0.1376840813,0.8347361160
-82.5000000000,78.5000000000,0.0226838554,0.1349487494,0.8423673951
-81.5000000000,78.5000000000,0.0274491222,0.1446314406,0.8279194372
-80.5000000000,78.5000000000,0.0373783388,0.1572159775,0.8054056837
-79.5000000000,78.5000000000,0.0537144763,0.1706769804,0.7756085432
-78.5000000000,78.5000000000,0.0408240913,0.1730468686,0.7861290402
-77.5000000000,78.5000000000,0.0382859627,0.1785333154,0.7831807218
-116.5000000000,77.5000000000,0.0424744191,0.2208460816,0.7366794994
-112.5000000000,77.5000000000,0.0542947519,0.2311801567,0.7145250914
-111.5000000000,77.5000000000,0.0583871590,0.2349233003,0.7066895407
-110.5000000000,77.5000000000,0.0616823753,0.2358666221,0.7024510026
-105.5000000000,77.5000000000,0.0707120646,0.2358445666,0.6934433689
-95.5000000000,77.5000000000,0.0463224207,0.2024813007,0.7511962785
-94.5000000000,77.5000000000,0.0435990138,0.1968334109,0.7595675753
-93.5000000000,77.5000000000,0.0410835354,0.1916268151,0.7672896495
-90.5000000000,77.5000000000,0.0347903649,0.1675714670,0.7976381681
-87.5000000000,77.5000000000,0.0285553111,0.1525802584,0.8188644305
-86.5000000000,77.5000000000,0.0302625167,0.1506800911,0.8190573922
-82.5000000000,77.5000000000,0.0241355152,0.1357179217,0.8401465631
-81.5000000000,77.5000000000,0.0222717960,0.1404822443,0.8372459598
-80.5000000000,77.5000000000,0.0332581029,0.1547378637,0.8120040333
-79.5000000000,77.5000000000,0.0337036964,0.1620021472,0.8042941564
-78.5000000000,77.5000000000,0.0318709203,0.1678936220,0.8002354577
-120.5000000000,76.5000000000,0.0325989921,0.1855371500,0.7818638579
-119.5000000000,76.5000000000,0.0368600803,0.1965742040,0.7665657157
-117.5000000000,76.5000000000,0.0424758104,0.2143748822,0.7431493074
-109.5000000000,76.5000000000,0.0651645175,0.2368544483,0.6979810342
-104.5000000000,76.5000000000,0.0684589911,0.2303025908,0.7012384182
-103.5000000000,76.5000000000,0.0661173381,0.2259055624,0.7079770995
-100.5000000000,76.5000000000,0.0615297148,0.2130280416,0.7254422436
-99.5000000000,76.5000000000,0.0607389429,0.2121249399,0.7271361172
-98.5000000000,76.5000000000,0.0596142111,0.2099874631,0.7303983258
-95.5000000000,76.5000000000,0.0490800719,0.2031610836,0.7477588446
-94.5000000000,76.5000000000,0.0487443250,0.1985692127,0.7526864623
-93.5000000000,76.5000000000,0.0414715734,0.1913838749,0.7671445518
-92.5000000000,76.5000000000,0.0428938806,0.1857685619,0.7713375575
-90.5000000000,76.5000000000,0.0342256720,0.1668700102,0.7989043178
-88.5000000000,76.5000000000,0.0304534980,0.1556859497,0.8138605523
-86.5000000000,76.5000000000,0.0284979895,0.1492230501,0.8222789605
-85.5000000000,76.5000000000,0.0302665968,0.1444744956,0.8252589076
-84.5000000000,76.5000000000,0.0252619310,0.1379830283,0.8367550407
-83.5000000000,76.5000000000,0.0260420484,0.1360329135,0.8379250381
-82.5000000000,76.5000000000,0.0319933057,0.1402780652,0.8277286291
-81.5000000000,76.5000000000,0.0256558865,0.1427250032,0.8316191104
-80.5000000000,76.5000000000,0.0265234168,0.1501810472,0.8232955361
-79.5000000000,76.5000000000,0.0383781645,0.1640406838,0.7975811516
-78.5000000000,76.5000000000,0.0336233276,0.1685527326,0.7978239398
-115.5000000000,75.5000000000,0.0497089991,0.2249444583,0.7253465425
-114.5000000000,75.5000000000,0.0582977531,0.2290964142,0.7126058327
-113.5000000000,75.5000000000,0.0634362166,0.2314174813,0.7051463022
