Lon,Lat,C_LonLatElev,B_LonLatElev,U_LonLatElev
-123.5000000000,73.5000000000,0.0408399468,0.2943235941,0.6648364591
-122.5000000000,73.5000000000,0.0453171384,0.2572130612,0.6974698005
-121.5000000000,73.5000000000,0.0467822020,0.2221387796,0.7310790184
-120.5000000000,73.5000000000,0.0483108223,0.1990798476,0.7526093301
-119.5000000000,73.5000000000,0.0497275921,0.1934028685,0.7568695394
-118.5000000000,73.5000000000,0.0525012349,0.1945114320,0.7529873331
-117.5000000000,73.5000000000,0.0523075544,0.1970953901,0.7505970555
-116.5000000000,73.5000000000,0.0515194684,0.2025582772,0.7459222544
-115.5000000000,73.5000000000,0.0508620608,0.2106715893,0.7384663499
-106.5000000000,73.5000000000,0.0434088218,0.3176452296,0.6389459486
-105.5000000000,73.5000000000,0.0419917505,0.3271787185,0.6308295310
-104.5000000000,73.5000000000,0.0390504675,0.3363329842,0.6246165484
-101.5000000000,73.5000000000,0.0322847680,0.3644662954,0.6032489366
-100.5000000000,73.5000000000,0.0310641365,0.3705298282,0.5984060353
-99.5000000000,73.5000000000,0.0285272007,0.3745637886,0.5969090108
-98.5000000000,73.5000000000,0.0272264953,0.3776096001,0.5951639046
-95.5000000000,73.5000000000,0.0241899827,0.3786842014,0.5971258159
-94.5000000000,73.5000000000,0.0250256068,0.3793425914,0.5956318018
-93.5000000000,73.5000000000,0.0259426360,0.3818415558,0.5922158082
-92.5000000000,73.5000000000,0.0270797591,0.3816682166,0.5912520243
-91.5000000000,73.5000000000,0.0279758795,0.3810825554,0.5909415651
-87.5000000000,73.5000000000,0.0355488703,0.3737358483,0.5907152814
-86.5000000000,73.5000000000,0.0388998538,0.3731546454,0.5879455008
-83.5000000000,73.5000000000,0.0456779138,0.3574221507,0.5968999356
-82.5000000000,73.5000000000,0.0483148391,0.3534520285,0.5982331324
-81.5000000000,73.5000000000,0.0485647070,0.3487020400,0.6027332530
-80.5000000000,73.5000000000,0.0578441918,0.3506077644,0.5915480439
