Lon,Lat,C_LonLatElev,B_LonLatElev,U_LonLatElev
-112.5000000000,78.5000000000,0.0421896399,0.1773123991,0.7804979610
-111.5000000000,78.5000000000,0.0422608111,0.1757142298,0.7820249590
-110.5000000000,78.5000000000,0.0429740275,0.1725483884,0.7844775841
-109.5000000000,78.5000000000,0.0418837395,0.1683545925,0.7897616681
-104.5000000000,78.5000000000,0.0357582267,0.1407048842,0.8235368891
-103.5000000000,78.5000000000,0.0342311871,0.1330877600,0.8326810529
-102.5000000000,78.5000000000,0.0330446510,0.1271958573,0.8397594917
-101.5000000000,78.5000000000,0.0323819315,0.1223377403,0.8452803282
-100.5000000000,78.5000000000,0.0325234985,0.1203029269,0.8471735746
-97.5000000000,78.5000000000,0.0475032395,0.1603638581,0.7921329025
-96.5000000000,78.5000000000,0.0566559635,0.1933396918,0.7500043448
-95.5000000000,78.5000000000,0.0649355634,0.2272760166,0.7077884200
-92.5000000000,78.5000000000,0.0726829702,0.3106467842,0.6166702456
-91.5000000000,78.5000000000,0.0855127395,0.3566836221,0.5578036384
-90.5000000000,78.5000000000,0.0870926458,0.3858988261,0.5270085282
-89.5000000000,78.5000000000,0.0788643938,0.4058721553,0.5152634509
-86.5000000000,78.5000000000,0.0722919057,0.5292942064,0.3984138879
-85.5000000000,78.5000000000,0.0714059468,0.5740804506,0.3545136026
-84.5000000000,78.5000000000,0.0689934152,0.6164673279,0.3145392569
-83.5000000000,78.5000000000,0.0684151331,0.6583418011,0.2732430659
-82.5000000000,78.5000000000,0.0622117396,0.6732213793,0.2645668811
-81.5000000000,78.5000000000,0.0657921842,0.6669713473,0.2672364685
-80.5000000000,78.5000000000,0.0719073998,0.6506455488,0.2774470514
-79.5000000000,78.5000000000,0.0805499562,0.6226745534,0.2967754904
-78.5000000000,78.5000000000,0.0682267110,0.5709398382,0.3608334508
-77.5000000000,78.5000000000,0.0604425865,0.5184125253,0.4211448882
-116.5000000000,77.5000000000,0.0361622202,0.1713973123,0.7924404674
-112.5000000000,77.5000000000,0.0427891241,0.1768393064,0.7803715695
-111.5000000000,77.5000000000,0.0427421794,0.1750564053,0.7822014153
-110.5000000000,77.5000000000,0.0428296036,0.1709242135,0.7862461830
-105.5000000000,77.5000000000,0.0380266879,0.1476699728,0.8143033393
-95.5000000000,77.5000000000,0.0647046430,0.2252320867,0.7100632703
-94.5000000000,77.5000000000,0.0690563281,0.2524577425,0.6784859294
-93.5000000000,77.5000000000,0.0706394980,0.2790029313,0.6503575707
-90.5000000000,77.5000000000,0.0718863910,0.3632234369,0.5648901721
-87.5000000000,77.5000000000,0.0694130050,0.4757523089,0.4548346860
-86.5000000000,77.5000000000,0.0723620564,0.5265905394,0.4010474042
-82.5000000000,77.5000000000,0.0644199687,0.6739334148,0.2616466165
-81.5000000000,77.5000000000,0.0607533230,0.6565529666,0.2826937104
-80.5000000000,77.5000000000,0.0689900810,0.6440618245,0.2869480946
-79.5000000000,77.5000000000,0.0660831530,0.5999370076,0.3339798393
-78.5000000000,77.5000000000,0.0613650805,0.5559713781,0.3826635414
-120.5000000000,76.5000000000,0.0467173922,0.2312221025,0.7220605053
-119.5000000000,76.5000000000,0.0424166671,0.2025227002,0.7550606327
-117.5000000000,76.5000000000,0.0377218679,0.1749343705,0.7873437616
-109.5000000000,76.5000000000,0.0426564912,0.1668064899,0.7905370190
-104.5000000000,76.5000000000,0.0361576433,0.1389947092,0.8248476476
-103.5000000000,76.5000000000,0.0346014056,0.1314444135,0.8339541810
-100.5000000000,76.5000000000,0.0336123368,0.1198921585,0.8464955047
-99.5000000000,76.5000000000,0.0360016905,0.1238853041,0.8401130054
-98.5000000000,76.5000000000,0.0423741808,0.1391945287,0.8184312905
-95.5000000000,76.5000000000,0.0672782170,0.2265774231,0.7061443599
