Lon,Lat,C_LonLatElev,B_LonLatElev,U_LonLatElev
-112.5000000000,78.5000000000,0.0500348073,0.2199014041,0.7300637886
-111.5000000000,78.5000000000,0.0525820335,0.2232107576,0.7242072089
-110.5000000000,78.5000000000,0.0573113975,0.2295683300,0.7131202725
-109.5000000000,78.5000000000,0.0603464221,0.2381519027,0.7015016752
-104.5000000000,78.5000000000,0.0699045469,0.2641528584,0.6659425947
-103.5000000000,78.5000000000,0.0714166164,0.2735598162,0.6550235674
-102.5000000000,78.5000000000,0.0749015075,0.2799750067,0.6451234858
-101.5000000000,78.5000000000,0.0794324185,0.2882481870,0.6323193945
-100.5000000000,78.5000000000,0.0795677469,0.2919757744,0.6284564786
-97.5000000000,78.5000000000,0.0790483817,0.3193158738,0.6016357445
-96.5000000000,78.5000000000,0.0752941640,0.3268574420,0.5978483940
-95.5000000000,78.5000000000,0.0710656597,0.3315590906,0.5973752498
-92.5000000000,78.5000000000,0.0614962043,0.3414205205,0.5970832752
-91.5000000000,78.5000000000,0.0749075199,0.3632765928,0.5618158874
-90.5000000000,78.5000000000,0.0785531926,0.3861419063,0.5353049011
-89.5000000000,78.5000000000,0.0689099342,0.4080260443,0.5230640214
-86.5000000000,78.5000000000,0.0631914818,0.5260253988,0.4107831194
-85.5000000000,78.5000000000,0.0645366837,0.5796135427,0.3558497736
-84.5000000000,78.5000000000,0.0644023018,0.6323824670,0.3032152312
-83.5000000000,78.5000000000,0.0670400274,0.6776038925,0.2553560801
-82.5000000000,78.5000000000,0.0570933379,0.6991039345,0.2438027276
-81.5000000000,78.5000000000,0.0624014353,0.6971188446,0.2404797200
-80.5000000000,78.5000000000,0.0748055183,0.6766150217,0.2485794600
-79.5000000000,78.5000000000,0.0926946921,0.6532683574,0.2540369505
-78.5000000000,78.5000000000,0.0716776209,0.6215013549,0.3068210242
-77.5000000000,78.5000000000,0.0628692678,0.5805375780,0.3565931542
-116.5000000000,77.5000000000,0.0393637202,0.1917621969,0.7688740829
-112.5000000000,77.5000000000,0.0508311494,0.2193542026,0.7298146480
-111.5000000000,77.5000000000,0.0532098947,0.2225101457,0.7242799596
-110.5000000000,77.5000000000,0.0568246981,0.2281245262,0.7150507757
-105.5000000000,77.5000000000,0.0700790925,0.2610086874,0.6689122200
-95.5000000000,77.5000000000,0.0704430550,0.3297762294,0.5997807156
-94.5000000000,77.5000000000,0.0654603957,0.3274136404,0.6071259639
-93.5000000000,77.5000000000,0.0626122611,0.3313771926,0.6060105463
-90.5000000000,77.5000000000,0.0581093545,0.3726057329,0.5692849126
-87.5000000000,77.5000000000,0.0565974489,0.4732908542,0.4701116969
-86.5000000000,77.5000000000,0.0628265450,0.5241495513,0.4130239037
-82.5000000000,77.5000000000,0.0600274150,0.6985090788,0.2414635063
-81.5000000000,77.5000000000,0.0541475933,0.6933944305,0.2524579762
-80.5000000000,77.5000000000,0.0692732808,0.6745835226,0.2561431966
-79.5000000000,77.5000000000,0.0667772218,0.6495351653,0.2836876129
-78.5000000000,77.5000000000,0.0601426458,0.6157915896,0.3240657646
-120.5000000000,76.5000000000,0.0404122611,0.2180457500,0.7415419889
-119.5000000000,76.5000000000,0.0384376754,0.1936253453,0.7679369793
-117.5000000000,76.5000000000,0.0400466562,0.1850448068,0.7749085369
-109.5000000000,76.5000000000,0.0614249974,0.2364289576,0.7021460451
-104.5000000000,76.5000000000,0.0705026665,0.2619343432,0.6675629902
-103.5000000000,76.5000000000,0.0720097848,0.2712755142,0.6567147010
-100.5000000000,76.5000000000,0.0825618739,0.2905274265,0.6269106996
-99.5000000000,76.5000000000,0.0833320211,0.3006968478,0.6159711311
-98.5000000000,76.5000000000,0.0839597359,0.3087366691,0.6073035950
-95.5000000000,76.5000000000,0.0741185000,0.3302319415,0.5956495585
-94.5000000000,76.5000000000,0.0719489848,0.3296159574,0.5984350578
-93.5000000000,76.5000000000,0.0633531139,0.3303998983,0.6062469878
-92.5000000000,76.5000000000,0.0655877622,0.3410892048,0.5933230330
-90.5000000000,76.5000000000,0.0576129530,0.3706838239,0.5717032231
-88.5000000000,76.5000000000,0.0572862253,0.4315631739,0.5111506008
-86.5000000000,76.5000000000,0.0603770265,0.5209854970,0.4186374765
-85.5000000000,76.5000000000,0.0673688651,0.5776348413,0.3549962937
-84.5000000000,76.5000000000,0.0615553222,0.6282190734,0.3102256044
-83.5000000000,76.5000000000,0.0651763047,0.6744000494,0.2604236459
-82.5000000000,76.5000000000,0.0736236881,0.6988446765,0.2275316354
-81.5000000000,76.5000000000,0.0602418334,0.6938945599,0.2458636067
-80.5000000000,76.5000000000,0.0593066288,0.6707177809,0.2699755903
-79.5000000000,76.5000000000,0.0737575915,0.6495520993,0.2766903092
-78.5000000000,76.5000000000,0.0629153196,0.6154551536,0.3216295268
-115.5000000000,75.5000000000,0.0440076246,0.1979892206,0.7580031548
-114.5000000000,75.5000000000,0.0516217237,0.2088075023,0.7395707740
-113.5000000000,75.5000000000,0.0574047749,0.2160812185,0.7265140067
-112.5000000000,75.5000000000,0.0586648822,0.2221313063,0.7192038114
-111.5000000000,75.5000000000,0.0549693949,0.2214174165,0.7236131886
-110.5000000000,75.5000000000,0.0587390197,0.2270057540,0.7142552263
-109.5000000000,75.5000000000,0.0619599425,0.2355632521,0.7024768054
-108.5000000000,75.5000000000,0.0649676027,0.2385319324,0.6965004649
-107.5000000000,75.5000000000,0.0709547584,0.2492181107,0.6798271309
-106.5000000000,75.5000000000,0.0709404366,0.2533072824,0.6757522810
-99.5000000000,75.5000000000,0.0822054529,0.2988850090,0.6189095382
-98.5000000000,75.5000000000,0.0822276010,0.3066621304,0.6111102686
-95.5000000000,75.5000000000,0.0717193320,0.3275664621,0.6007142059
-94.5000000000,75.5000000000,0.0698007609,0.3270259013,0.6031733377
-91.5000000000,75.5000000000,0.0624028809,0.3515640432,0.5860330759
-90.5000000000,75.5000000000,0.0647554923,0.3740933532,0.5611511545
-89.5000000000,75.5000000000,0.0634878428,0.3999348481,0.5365773091
-88.5000000000,75.5000000000,0.0615959210,0.4330528703,0.5053512088
-85.5000000000,75.5000000000,0.0658910862,0.5753772993,0.3587316145
-84.5000000000,75.5000000000,0.0668280257,0.6286071976,0.3045647767
-83.5000000000,75.5000000000,0.0817855967,0.6746980499,0.2435163534
-82.5000000000,75.5000000000,0.0855118547,0.6970334718,0.2174546735
