Lon,Lat,C_LonLatElev,B_LonLatElev,U_LonLatElev
-123.5000000000,73.5000000000,0.0398243211,0.2988197356,0.6613559433
-122.5000000000,73.5000000000,0.0437039103,0.2660097502,0.6902863395
-121.5000000000,73.5000000000,0.0459375435,0.2380184379,0.7160440187
-120.5000000000,73.5000000000,0.0491427061,0.2189910283,0.7318662656
-119.5000000000,73.5000000000,0.0526988583,0.2152796112,0.7320215306
-118.5000000000,73.5000000000,0.0588351297,0.2178085793,0.7233562910
-117.5000000000,73.5000000000,0.0634025493,0.2256124926,0.7109849581
-116.5000000000,73.5000000000,0.0668916206,0.2338469637,0.6992614158
-115.5000000000,73.5000000000,0.0711678963,0.2420758113,0.6867562924
-106.5000000000,73.5000000000,0.1222060991,0.3040119311,0.5737819698
-105.5000000000,73.5000000000,0.1286585331,0.3065573886,0.5647840783
-104.5000000000,73.5000000000,0.1301643518,0.3126074049,0.5572282434
-101.5000000000,73.5000000000,0.1392266084,0.3136745605,0.5470988311
-100.5000000000,73.5000000000,0.1456517319,0.3102849180,0.5440633502
-99.5000000000,73.5000000000,0.1440093203,0.3113141672,0.5446765126
-98.5000000000,73.5000000000,0.1483037402,0.3079871021,0.5437091577
-95.5000000000,73.5000000000,0.1481296407,0.3047816377,0.5470887217
-94.5000000000,73.5000000000,0.1491005472,0.3024260403,0.5484734126
-93.5000000000,73.5000000000,0.1462358734,0.3008505774,0.5529135492
-92.5000000000,73.5000000000,0.1442352254,0.2979663468,0.5577984278
-91.5000000000,73.5000000000,0.1395082804,0.2953815237,0.5651101959
-87.5000000000,73.5000000000,0.1263697679,0.2889472067,0.5846830254
-86.5000000000,73.5000000000,0.1254452900,0.2836437068,0.5909110032
-83.5000000000,73.5000000000,0.1073475570,0.2719495797,0.6207028633
-82.5000000000,73.5000000000,0.1030488719,0.2678550609,0.6290960672
-81.5000000000,73.5000000000,0.0944702735,0.2655907299,0.6399389966
-80.5000000000,73.5000000000,0.0999465066,0.2550108891,0.6450426043
-79.5000000000,73.5000000000,0.0961479985,0.2489060122,0.6549459894
-78.5000000000,73.5000000000,0.0815772589,0.2506443878,0.6677783532
-77.5000000000,73.5000000000,0.0803554255,0.2429745579,0.6766700165
-124.5000000000,72.5000000000,0.0379682675,0.3378312109,0.6242005216
-123.5000000000,72.5000000000,0.0405023340,0.3085953902,0.6509022758
-122.5000000000,72.5000000000,0.0439133141,0.2775565963,0.6785300896
-121.5000000000,72.5000000000,0.0466237407,0.2509091876,0.7024670717
-120.5000000000,72.5000000000,0.0500110016,0.2317202092,0.7182687892
-119.5000000000,72.5000000000,0.0532189661,0.2260150167,0.7207660171
-117.5000000000,72.5000000000,0.0630092409,0.2343970474,0.7025937118
-116.5000000000,72.5000000000,0.0686940265,0.2399777564,0.6913282171
-115.5000000000,72.5000000000,0.0726297522,0.2481465365,0.6792237112
-114.5000000000,72.5000000000,0.0761390234,0.2576341907,0.6662267859
-113.5000000000,72.5000000000,0.0838811183,0.2646036486,0.6515152332
-112.5000000000,72.5000000000,0.0906559949,0.2713719741,0.6379720309
-111.5000000000,72.5000000000,0.0930226588,0.2816792161,0.6252981252
-109.5000000000,72.5000000000,0.1104869534,0.2907226651,0.5987903815
-107.5000000000,72.5000000000,0.1189141319,0.3012195626,0.5798663055
-106.5000000000,72.5000000000,0.1248335204,0.3040437275,0.5711227521
-105.5000000000,72.5000000000,0.1285337793,0.3080600863,0.5634061344
-101.5000000000,72.5000000000,0.1429316135,0.3139507483,0.5431176382
-100.5000000000,72.5000000000,0.1441684495,0.3135208710,0.5423106795
-99.5000000000,72.5000000000,0.1454065164,0.3116809887,0.5429124949
-98.5000000000,72.5000000000,0.1470569317,0.3100426993,0.5429003690
-97.5000000000,72.5000000000,0.1480243926,0.3085664194,0.5434091881
-96.5000000000,72.5000000000,0.1506123269,0.3062702515,0.5431174216
-94.5000000000,72.5000000000,0.1505965414,0.3027097007,0.5466937579
-93.5000000000,72.5000000000,0.1404182757,0.3060532074,0.5535285169
-89.5000000000,72.5000000000,0.1292858303,0.2969301055,0.5737840642
-88.5000000000,72.5000000000,0.1274214537,0.2947984455,0.5777801007
-87.5000000000,72.5000000000,0.1283440144,0.2892811005,0.5823748851
-86.5000000000,72.5000000000,0.1221897954,0.2870748015,0.5907354031
-85.5000000000,72.5000000000,0.1156269755,0.2847957574,0.5995772671
-84.5000000000,72.5000000000,0.1146448893,0.2761617732,0.6091933375
-83.5000000000,72.5000000000,0.1091810489,0.2717328480,0.6190861031
-82.5000000000,72.5000000000,0.1091036490,0.2651500737,0.6257462773
-81.5000000000,72.5000000000,0.1002629876,0.2636889240,0.6360480884
-80.5000000000,72.5000000000,0.0882579872,0.2654066882,0.6463353246
-78.5000000000,72.5000000000,0.0788747976,0.2540238584,0.6671013441
-77.5000000000,72.5000000000,0.0824176204,0.2438049642,0.6737774155
-76.5000000000,72.5000000000,0.0810628308,0.2364101378,0.6825270315
-75.5000000000,72.5000000000,0.0696142606,0.2370899005,0.6932958389
-123.5000000000,71.5000000000,0.0435424418,0.3250226312,0.6314349271
-122.5000000000,71.5000000000,0.0472594047,0.2965081576,0.6562324377
-121.5000000000,71.5000000000,0.0475833230,0.2768674316,0.6755492453
-117.5000000000,71.5000000000,0.0633682313,0.2494526524,0.6871791163
-116.5000000000,71.5000000000,0.0690625385,0.2539874742,0.6769499873
-114.5000000000,71.5000000000,0.0808671309,0.2652599259,0.6538729433
-113.5000000000,71.5000000000,0.0904824404,0.2694172938,0.6401002658
-112.5000000000,71.5000000000,0.0924213034,0.2782070841,0.6293716125
-111.5000000000,71.5000000000,0.0985744387,0.2839162588,0.6175093025
-110.5000000000,71.5000000000,0.1061514637,0.2882786451,0.6055698911
-109.5000000000,71.5000000000,0.1104517275,0.2951733816,0.5943748909
-108.5000000000,71.5000000000,0.1126852837,0.3023611087,0.5849536076
-107.5000000000,71.5000000000,0.1189670518,0.3055585363,0.5754744119
-106.5000000000,71.5000000000,0.1251889861,0.3084178035,0.5663932104
-105.5000000000,71.5000000000,0.1321662032,0.3090299686,0.5588038282
-104.5000000000,71.5000000000,0.1343305580,0.3122667174,0.5534027246
-98.5000000000,71.5000000000,0.1493785836,0.3106565413,0.5399648752
-95.5000000000,71.5000000000,0.1524125120,0.3056391938,0.5419482943
-94.5000000000,71.5000000000,0.1499280414,0.3030163246,0.5470556340
-93.5000000000,71.5000000000,0.1432428578,0.3044322167,0.5523249255
-89.5000000000,71.5000000000,0.1324430882,0.2960500315,0.5715068803
-88.5000000000,71.5000000000,0.1310032350,0.2941073568,0.5748894082
-87.5000000000,71.5000000000,0.1266268830,0.2920077084,0.5813654086
-86.5000000000,71.5000000000,0.1239005255,0.2873600185,0.5887394560
-85.5000000000,71.5000000000,0.1148393017,0.2865641354,0.5985965629
-84.5000000000,71.5000000000,0.1101911555,0.2806507458,0.6091580987
-83.5000000000,71.5000000000,0.1068031686,0.2760675721,0.6171292593
-82.5000000000,71.5000000000,0.1040324080,0.2698758084,0.6260917835
-81.5000000000,71.5000000000,0.0985024973,0.2660074608,0.6354900420
-80.5000000000,71.5000000000,0.0948234370,0.2620371809,0.6431393822
-79.5000000000,71.5000000000,0.0961787589,0.2542200329,0.6496012082
-78.5000000000,71.5000000000,0.0900683642,0.2490018210,0.6609298148
-77.5000000000,71.5000000000,0.0881270936,0.2418129777,0.6700599286
-76.5000000000,71.5000000000,0.0819535128,0.2374119532,0.6806345340
-75.5000000000,71.5000000000,0.0741794419,0.2352823318,0.6905382264
-74.5000000000,71.5000000000,0.0774909458,0.2240458947,0.6984631595
-72.5000000000,71.5000000000,0.0605212083,0.2183086587,0.7211701330
-158.5000000000,70.5000000000,0.0207374288,0.2072623856,0.7720001857
-157.5000000000,70.5000000000,0.0196672608,0.2112659151,0.7690668241
-156.5000000000,70.5000000000,0.0183894212,0.2210464793,0.7605640994
-155.5000000000,70.5000000000,0.0173826645,0.2374717553,0.7451455802
-154.5000000000,70.5000000000,0.0170903335,0.2664478439,0.7164618226
-153.5000000000,70.5000000000,0.0170174537,0.3002401568,0.6827423895
-152.5000000000,70.5000000000,0.0170654384,0.3302249092,0.6527096524
-149.5000000000,70.5000000000,0.0174591289,0.3741850960,0.6083557751
-111.5000000000,70.5000000000,0.0968122293,0.2947861495,0.6084016212
-110.5000000000,70.5000000000,0.1053974734,0.2971941501,0.5974083765
-109.5000000000,70.5000000000,0.1102944406,0.3033107134,0.5863948459
-108.5000000000,70.5000000000,0.1173193850,0.3067110198,0.5759695952
-107.5000000000,70.5000000000,0.1230801838,0.3103620339,0.5665577824
-106.5000000000,70.5000000000,0.1314496102,0.3100124344,0.5585379555
-105.5000000000,70.5000000000,0.1351767095,0.3127255467,0.5520977438
-104.5000000000,70.5000000000,0.1390836693,0.3139511692,0.5469651615
-103.5000000000,70.5000000000,0.1421772211,0.3153379177,0.5424848612
-95.5000000000,70.5000000000,0.1566725643,0.3024432267,0.5408842090
-94.5000000000,70.5000000000,0.1577499728,0.2974268189,0.5448232082
-93.5000000000,70.5000000000,0.1583195054,0.2953340280,0.5463464666
-92.5000000000,70.5000000000,0.1446662632,0.3009596117,0.5543741251
-88.5000000000,70.5000000000,0.1293382327,0.2954128716,0.5752488957
-87.5000000000,70.5000000000,0.1273233765,0.2929900977,0.5796865258
-86.5000000000,70.5000000000,0.1259499856,0.2880408427,0.5860091717
-85.5000000000,70.5000000000,0.1230233465,0.2830177303,0.5939589232
-84.5000000000,70.5000000000,0.1149872769,0.2811658678,0.6038468553
-83.5000000000,70.5000000000,0.1104648884,0.2772054870,0.6123296246
-82.5000000000,70.5000000000,0.1047750426,0.2733374780,0.6218874793
-81.5000000000,70.5000000000,0.0973482268,0.2700814644,0.6325703088
-80.5000000000,70.5000000000,0.0924835866,0.2664160777,0.6411003357
-79.5000000000,70.5000000000,0.0857881842,0.2637452032,0.6504666125
-78.5000000000,70.5000000000,0.0857148931,0.2550672960,0.6592178109
-77.5000000000,70.5000000000,0.0842188991,0.2472955088,0.6684855921
-76.5000000000,70.5000000000,0.0806661829,0.2406842524,0.6786495647
-75.5000000000,70.5000000000,0.0774161186,0.2344756809,0.6881082005
-74.5000000000,70.5000000000,0.0747675334,0.2276473756,0.6975850910
-73.5000000000,70.5000000000,0.0697026467,0.2234679716,0.7068293817
-72.5000000000,70.5000000000,0.0666131952,0.2150538201,0.7183329846
-71.5000000000,70.5000000000,0.0732743845,0.2016516704,0.7250739451
-70.5000000000,70.5000000000,0.0559613275,0.2048207509,0.7392179217
-69.5000000000,70.5000000000,0.0521373535,0.1988209470,0.7490416995
-68.5000000000,70.5000000000,0.0482025698,0.1951554423,0.7566419880
-162.5000000000,69.5000000000,0.0228605831,0.2056528691,0.7714865477
-161.5000000000,69.5000000000,0.0231083811,0.2118956400,0.7649959789
-160.5000000000,69.5000000000,0.0235587781,0.2175240008,0.7589172211
-159.5000000000,69.5000000000,0.0228529688,0.2237289865,0.7534180448
-158.5000000000,69.5000000000,0.0220301182,0.2287707214,0.7491991604
-157.5000000000,69.5000000000,0.0207206703,0.2357092162,0.7435701135
-156.5000000000,69.5000000000,0.0192942207,0.2464104934,0.7342952859
-155.5000000000,69.5000000000,0.0183467941,0.2633609172,0.7182922888
-154.5000000000,69.5000000000,0.0180056379,0.3004873718,0.6815069903
-153.5000000000,69.5000000000,0.0181304061,0.3397931583,0.6420764355
-152.5000000000,69.5000000000,0.0183720275,0.3720403020,0.6095876704
-151.5000000000,69.5000000000,0.0181332574,0.3954117406,0.5864550020
-150.5000000000,69.5000000000,0.0182013635,0.4052422296,0.5765564069
-149.5000000000,69.5000000000,0.0188732099,0.4067981345,0.5743286556
-148.5000000000,69.5000000000,0.0193414393,0.4104367471,0.5702218136
-147.5000000000,69.5000000000,0.0206409703,0.4054347128,0.5739243169
-146.5000000000,69.5000000000,0.0226243832,0.3945896421,0.5827859747
-145.5000000000,69.5000000000,0.0267022261,0.3789959364,0.5943018375
-144.5000000000,69.5000000000,0.0242118277,0.3767068201,0.5990813522
-143.5000000000,69.5000000000,0.0234234814,0.3716917929,0.6048847258
-142.5000000000,69.5000000000,0.0245711770,0.3682405494,0.6071882736
-141.5000000000,69.5000000000,0.0232399880,0.3771123797,0.5996476323
-140.5000000000,69.5000000000,0.0230875661,0.3859062061,0.5910062278
-139.5000000000,69.5000000000,0.0219491560,0.3997320602,0.5783187838
