Lon,Lat,C_LonLatElev,B_LonLatElev,U_LonLatElev
-115.5000000000,75.5000000000,0.0457754525,0.1632097445,0.7910148031
-114.5000000000,75.5000000000,0.0490156633,0.1734701072,0.7775142295
-113.5000000000,75.5000000000,0.0504581518,0.1862639487,0.7632778995
-112.5000000000,75.5000000000,0.0523948279,0.2077918134,0.7398133586
-111.5000000000,75.5000000000,0.0522551280,0.2241330493,0.7236118228
-110.5000000000,75.5000000000,0.0537545422,0.2373765542,0.7088689035
-109.5000000000,75.5000000000,0.0569742451,0.2578985174,0.6851272375
-108.5000000000,75.5000000000,0.0606712068,0.2775565268,0.6617722664
-107.5000000000,75.5000000000,0.0668746073,0.3024210543,0.6307043383
-106.5000000000,75.5000000000,0.0680380013,0.3131110524,0.6188509463
-99.5000000000,75.5000000000,0.0614115795,0.3512608101,0.5873276104
-98.5000000000,75.5000000000,0.0613610092,0.3590229231,0.5796160678
-95.5000000000,75.5000000000,0.0595559469,0.3817305269,0.5587135262
-94.5000000000,75.5000000000,0.0606665367,0.4024784935,0.5368549698
-91.5000000000,75.5000000000,0.0622103145,0.4779794659,0.4598102196
-90.5000000000,75.5000000000,0.0636228759,0.5227949796,0.4135821445
-89.5000000000,75.5000000000,0.0621379979,0.5637740154,0.3740879866
-88.5000000000,75.5000000000,0.0569307718,0.5946270059,0.3484422223
-85.5000000000,75.5000000000,0.0463340365,0.7016611976,0.2520047659
-84.5000000000,75.5000000000,0.0428855101,0.7283478455,0.2287666443
-83.5000000000,75.5000000000,0.0442266468,0.7468399179,0.2089334353
-82.5000000000,75.5000000000,0.0426195826,0.7480808626,0.2092995548
-81.5000000000,75.5000000000,0.0369098008,0.7246563249,0.2384338742
-80.5000000000,75.5000000000,0.0363070927,0.6949561221,0.2687367852
-121.5000000000,74.5000000000,0.0443725531,0.2343677294,0.7212597176
-113.5000000000,74.5000000000,0.0507157285,0.1918299541,0.7574543174
-112.5000000000,74.5000000000,0.0537735522,0.2095474011,0.7366790467
-97.5000000000,74.5000000000,0.0601070080,0.3623861619,0.5775068301
-88.5000000000,74.5000000000,0.0573356377,0.5890732958,0.3535910665
-87.5000000000,74.5000000000,0.0579337866,0.6260752129,0.3159910005
-86.5000000000,74.5000000000,0.0510311615,0.6561666286,0.2928022100
-123.5000000000,73.5000000000,0.0683380161,0.4617481509,0.4699138330
-122.5000000000,73.5000000000,0.0624228813,0.3752328010,0.5623443177
-121.5000000000,73.5000000000,0.0531843343,0.2686376462,0.6781780195
-120.5000000000,73.5000000000,0.0467695291,0.1950131283,0.7582173426
-119.5000000000,73.5000000000,0.0487650514,0.1788022152,0.7724327333
-118.5000000000,73.5000000000,0.0520118106,0.1715941065,0.7763940828
-117.5000000000,73.5000000000,0.0543890323,0.1745829757,0.7710279919
-116.5000000000,73.5000000000,0.0544940433,0.1787656240,0.7667403328
-115.5000000000,73.5000000000,0.0548046288,0.1850779119,0.7601174593
-106.5000000000,73.5000000000,0.0723893642,0.3279057069,0.5997049289
-105.5000000000,73.5000000000,0.0710869187,0.3348038294,0.5941092519
-104.5000000000,73.5000000000,0.0668788874,0.3344222079,0.5986989047
-101.5000000000,73.5000000000,0.0595864435,0.3349020880,0.6055114684
-100.5000000000,73.5000000000,0.0604964208,0.3385514656,0.6009521136
-99.5000000000,73.5000000000,0.0591979131,0.3410546300,0.5997474569
-98.5000000000,73.5000000000,0.0601501204,0.3464648937,0.5933849859
-95.5000000000,73.5000000000,0.0613881556,0.3769815435,0.5616303009
-94.5000000000,73.5000000000,0.0623328426,0.3918782017,0.5457889557
-93.5000000000,73.5000000000,0.0635430077,0.4158741666,0.5205828258
-92.5000000000,73.5000000000,0.0653042733,0.4426827591,0.4920129676
-91.5000000000,73.5000000000,0.0657025418,0.4766331228,0.4576643354
-87.5000000000,73.5000000000,0.0606932385,0.6168803532,0.3224264083
-86.5000000000,73.5000000000,0.0569408007,0.6427402143,0.3003189850
-83.5000000000,73.5000000000,0.0457819775,0.7004535797,0.2537644428
-82.5000000000,73.5000000000,0.0436514177,0.6999938897,0.2563546926
-81.5000000000,73.5000000000,0.0410535369,0.6822578864,0.2766885767
-80.5000000000,73.5000000000,0.0443643174,0.6596424099,0.2959932727
-79.5000000000,73.5000000000,0.0444881334,0.6236657815,0.3318460851
-78.5000000000,73.5000000000,0.0394288834,0.5787059154,0.3818652012
-77.5000000000,73.5000000000,0.0390597333,0.5311585364,0.4297817303
-124.5000000000,72.5000000000,0.0882509754,0.5643965727,0.3473524519
-123.5000000000,72.5000000000,0.0817046843,0.5219024949,0.3963928208
-122.5000000000,72.5000000000,0.0745810151,0.4454681676,0.4799508172
-121.5000000000,72.5000000000,0.0698369865,0.3362546956,0.5939083179
-120.5000000000,72.5000000000,0.0647194011,0.2499212666,0.6853593322
-119.5000000000,72.5000000000,0.0681829313,0.2270756287,0.7047414399
-117.5000000000,72.5000000000,0.0682593811,0.2033062557,0.7284343632
-116.5000000000,72.5000000000,0.0699604257,0.2083976911,0.7216418832
-115.5000000000,72.5000000000,0.0673871950,0.2090920966,0.7235207084
-114.5000000000,72.5000000000,0.0629535329,0.2111006350,0.7259458321
-113.5000000000,72.5000000000,0.0624150475,0.2208992904,0.7166856621
-112.5000000000,72.5000000000,0.0650651922,0.2344741074,0.7004607004
-111.5000000000,72.5000000000,0.0655707600,0.2519058427,0.6825233972
-109.5000000000,72.5000000000,0.0767153164,0.2951215547,0.6281631289
-107.5000000000,72.5000000000,0.0791311197,0.3259692841,0.5948995961
-106.5000000000,72.5000000000,0.0780963359,0.3386354389,0.5832682252
-105.5000000000,72.5000000000,0.0736863475,0.3446152648,0.5816983877
-101.5000000000,72.5000000000,0.0614360027,0.3369786798,0.6015853175
-100.5000000000,72.5000000000,0.0597477302,0.3350896233,0.6051626465
-99.5000000000,72.5000000000,0.0596333063,0.3380356522,0.6023310415
-98.5000000000,72.5000000000,0.0580055037,0.3417727705,0.6002217258
-97.5000000000,72.5000000000,0.0567329604,0.3509673067,0.5922997329
-96.5000000000,72.5000000000,0.0575997761,0.3578147321,0.5845854918
-94.5000000000,72.5000000000,0.0608724440,0.3853089922,0.5538185638
-93.5000000000,72.5000000000,0.0603537625,0.4087236329,0.5309226046
-89.5000000000,72.5000000000,0.0673005559,0.5337182171,0.3989812270
-88.5000000000,72.5000000000,0.0666284789,0.5669604466,0.3664110745
-87.5000000000,72.5000000000,0.0660431652,0.6008158292,0.3331410056
-86.5000000000,72.5000000000,0.0599268106,0.6214093639,0.3186638255
-85.5000000000,72.5000000000,0.0549114820,0.6441729014,0.3009156165
-84.5000000000,72.5000000000,0.0539750403,0.6628165491,0.2832084106
-83.5000000000,72.5000000000,0.0514262206,0.6716657185,0.2769080610
-82.5000000000,72.5000000000,0.0511948095,0.6691604173,0.2796447732
-81.5000000000,72.5000000000,0.0478788223,0.6545421358,0.2975790418
-80.5000000000,72.5000000000,0.0429478715,0.6238478009,0.3332043276
-78.5000000000,72.5000000000,0.0396934269,0.5528516543,0.4074549188
-77.5000000000,72.5000000000,0.0415353033,0.5154873409,0.4429773558
-76.5000000000,72.5000000000,0.0405111255,0.4716421640,0.4878467104
-75.5000000000,72.5000000000,0.0346949204,0.4202467215,0.5450583581
-123.5000000000,71.5000000000,0.1028891256,0.5638765847,0.3332342897
-122.5000000000,71.5000000000,0.0974614224,0.5173543484,0.3851842292
-121.5000000000,71.5000000000,0.0926497605,0.4013936677,0.5059565718
-117.5000000000,71.5000000000,0.0907767288,0.2396894939,0.6695337774
-116.5000000000,71.5000000000,0.0903883533,0.2412508566,0.6683607901
-114.5000000000,71.5000000000,0.0835831223,0.2415405878,0.6748762900
-113.5000000000,71.5000000000,0.0818633415,0.2489739099,0.6691627486
-112.5000000000,71.5000000000,0.0801764347,0.2582861566,0.6615374087
-111.5000000000,71.5000000000,0.0839302080,0.2807582463,0.6353115458
-110.5000000000,71.5000000000,0.0876656829,0.3005044006,0.6118299165
-109.5000000000,71.5000000000,0.0879401768,0.3161181842,0.5959416390
-108.5000000000,71.5000000000,0.0862096029,0.3333424317,0.5804479654
-107.5000000000,71.5000000000,0.0850848121,0.3429086373,0.5720065506
-106.5000000000,71.5000000000,0.0832803902,0.3544880513,0.5622315584
-105.5000000000,71.5000000000,0.0796838725,0.3584800174,0.5618361101
-104.5000000000,71.5000000000,0.0734506490,0.3557486411,0.5708007099
-98.5000000000,71.5000000000,0.0582765126,0.3354507809,0.6062727065
-95.5000000000,71.5000000000,0.0566067150,0.3604406505,0.5829526345
-94.5000000000,71.5000000000,0.0588732429,0.3810574993,0.5600692578
-93.5000000000,71.5000000000,0.0610940976,0.4041653375,0.5347405648
-89.5000000000,71.5000000000,0.0726420000,0.5230197056,0.4043382944
-88.5000000000,71.5000000000,0.0724648288,0.5512712687,0.3762639025
-87.5000000000,71.5000000000,0.0695498980,0.5829971541,0.3474529479
-86.5000000000,71.5000000000,0.0650986124,0.6008652565,0.3340361311
-85.5000000000,71.5000000000,0.0589198100,0.6148867275,0.3261934625
-84.5000000000,71.5000000000,0.0562945652,0.6295266025,0.3141788322
-83.5000000000,71.5000000000,0.0551801448,0.6371105823,0.3077092729
