Lon,Lat,C_LonLatElev,B_LonLatElev,U_LonLatElev
-112.5000000000,78.5000000000,0.0425037738,0.2191021261,0.7383941001
-111.5000000000,78.5000000000,0.0436955125,0.2288486873,0.7274558002
-110.5000000000,78.5000000000,0.0450964846,0.2409671559,0.7139363595
-109.5000000000,78.5000000000,0.0445736063,0.2535044495,0.7019219442
-104.5000000000,78.5000000000,0.0493180369,0.3050143031,0.6456676600
-103.5000000000,78.5000000000,0.0494919845,0.3134002055,0.6371078101
-102.5000000000,78.5000000000,0.0500760372,0.3188996938,0.6310242689
-101.5000000000,78.5000000000,0.0505344866,0.3217255125,0.6277400009
-100.5000000000,78.5000000000,0.0495144522,0.3263755053,0.6241100425
-97.5000000000,78.5000000000,0.0475626429,0.3367024648,0.6157348923
-96.5000000000,78.5000000000,0.0469371107,0.3430325404,0.6100303490
-95.5000000000,78.5000000000,0.0485744843,0.3534226565,0.5980028592
-92.5000000000,78.5000000000,0.0575674018,0.4189392344,0.5234933638
-91.5000000000,78.5000000000,0.0735423477,0.4373274729,0.4891301794
-90.5000000000,78.5000000000,0.0804007010,0.4606444616,0.4589548374
-89.5000000000,78.5000000000,0.0771753474,0.4952757907,0.4275488619
-86.5000000000,78.5000000000,0.0800063047,0.5821321341,0.3378615611
-85.5000000000,78.5000000000,0.0837012416,0.6037066209,0.3125921375
-84.5000000000,78.5000000000,0.0818254469,0.6259653130,0.2922092401
-83.5000000000,78.5000000000,0.0824118217,0.6358739028,0.2817142755
-82.5000000000,78.5000000000,0.0701937010,0.6510402043,0.2787660946
-81.5000000000,78.5000000000,0.0733874431,0.6309152514,0.2956973055
-80.5000000000,78.5000000000,0.0806150521,0.5956660640,0.3237188840
-79.5000000000,78.5000000000,0.0881803896,0.5568431551,0.3549764554
-78.5000000000,78.5000000000,0.0667727847,0.5449003695,0.3883268458
-77.5000000000,78.5000000000,0.0568008799,0.5182394587,0.4249596614
-116.5000000000,77.5000000000,0.0402090652,0.1913830766,0.7684078581
-112.5000000000,77.5000000000,0.0431464642,0.2178332336,0.7390203023
-111.5000000000,77.5000000000,0.0442396782,0.2276274803,0.7281328415
-110.5000000000,77.5000000000,0.0450200300,0.2402118831,0.7147680869
-105.5000000000,77.5000000000,0.0492266610,0.2949191597,0.6558541793
-95.5000000000,77.5000000000,0.0484682134,0.3525368312,0.5989949554
-94.5000000000,77.5000000000,0.0506157883,0.3697459062,0.5796383055
-93.5000000000,77.5000000000,0.0532114123,0.3931473342,0.5536412535
-90.5000000000,77.5000000000,0.0646666050,0.4745900020,0.4607433930
-87.5000000000,77.5000000000,0.0724702761,0.5610599122,0.3664698116
-86.5000000000,77.5000000000,0.0799959900,0.5812180906,0.3387859194
-82.5000000000,77.5000000000,0.0734306042,0.6467455080,0.2798238878
-81.5000000000,77.5000000000,0.0655148581,0.6385259789,0.2959591630
-80.5000000000,77.5000000000,0.0759376171,0.5995208268,0.3245415561
-79.5000000000,77.5000000000,0.0675773549,0.5765842515,0.3558383937
-78.5000000000,77.5000000000,0.0581465643,0.5532545122,0.3885989236
-120.5000000000,76.5000000000,0.0449380422,0.2341477346,0.7209142232
-119.5000000000,76.5000000000,0.0428030521,0.2086632588,0.7485336891
-117.5000000000,76.5000000000,0.0414112211,0.1894687300,0.7691200490
-109.5000000000,76.5000000000,0.0455140735,0.2510318072,0.7034541193
-104.5000000000,76.5000000000,0.0500534080,0.3024932124,0.6474533796
-103.5000000000,76.5000000000,0.0502221898,0.3108490535,0.6389287567
-100.5000000000,76.5000000000,0.0513103875,0.3227867076,0.6259029049
-99.5000000000,76.5000000000,0.0506731363,0.3244423229,0.6248845408
-98.5000000000,76.5000000000,0.0506757246,0.3264680138,0.6228562616
-95.5000000000,76.5000000000,0.0505306341,0.3495091700,0.5999601959
-94.5000000000,76.5000000000,0.0544752756,0.3649582211,0.5805665033
-93.5000000000,76.5000000000,0.0539103927,0.3914228065,0.5546668008
-92.5000000000,76.5000000000,0.0608875408,0.4136133154,0.5254991437
-90.5000000000,76.5000000000,0.0645617098,0.4736688698,0.4617694204
-88.5000000000,76.5000000000,0.0708655096,0.5306154403,0.3985190501
-86.5000000000,76.5000000000,0.0779181521,0.5823827699,0.3396990780
-85.5000000000,76.5000000000,0.0872933590,0.5983715609,0.3143350801
-84.5000000000,76.5000000000,0.0795338834,0.6265908140,0.2938753026
-83.5000000000,76.5000000000,0.0811307816,0.6355039660,0.2833652524
-82.5000000000,76.5000000000,0.0872529566,0.6316943870,0.2810526564
-81.5000000000,76.5000000000,0.0717976197,0.6308657424,0.2973366379
-80.5000000000,76.5000000000,0.0670896748,0.6079358630,0.3249744622
-79.5000000000,76.5000000000,0.0735654082,0.5693849753,0.3570496165
-78.5000000000,76.5000000000,0.0605236840,0.5496266675,0.3898496485
-115.5000000000,75.5000000000,0.0430082462,0.1920507064,0.7649410474
-114.5000000000,75.5000000000,0.0466318683,0.1940397383,0.7593283933
-113.5000000000,75.5000000000,0.0484231780,0.2009532041,0.7506236179
-112.5000000000,75.5000000000,0.0480124206,0.2127148704,0.7392727090
-111.5000000000,75.5000000000,0.0456230002,0.2249833670,0.7293936328
-110.5000000000,75.5000000000,0.0464570842,0.2374382157,0.7161047001
-109.5000000000,75.5000000000,0.0459852998,0.2498047278,0.7042099724
-108.5000000000,75.5000000000,0.0463982782,0.2612852334,0.6923164885
-107.5000000000,75.5000000000,0.0482177477,0.2716880796,0.6800941727
-106.5000000000,75.5000000000,0.0495848524,0.2845106947,0.6659044529
-99.5000000000,75.5000000000,0.0503832797,0.3237535803,0.6258631400
-98.5000000000,75.5000000000,0.0501149429,0.3260310578,0.6238539992
-95.5000000000,75.5000000000,0.0495335671,0.3494976498,0.6009687832
-94.5000000000,75.5000000000,0.0535114777,0.3648849785,0.5816035437
-91.5000000000,75.5000000000,0.0652133350,0.4420795313,0.4927071337
-90.5000000000,75.5000000000,0.0706693783,0.4666460508,0.4626845709
-89.5000000000,75.5000000000,0.0736243084,0.4956679382,0.4307077534
-88.5000000000,75.5000000000,0.0751589921,0.5253326013,0.3995084066
-85.5000000000,75.5000000000,0.0861396312,0.5986196117,0.3152407571
-84.5000000000,75.5000000000,0.0852906781,0.6198983015,0.2948110204
-83.5000000000,75.5000000000,0.0980601883,0.6178835776,0.2840562341
-82.5000000000,75.5000000000,0.0991201807,0.6192339552,0.2816458641
-81.5000000000,75.5000000000,0.0800660796,0.6213869434,0.2985469770
-80.5000000000,75.5000000000,0.0727288074,0.6010299726,0.3262412200
-121.5000000000,74.5000000000,0.0570753098,0.2866698653,0.6562548250
-113.5000000000,74.5000000000,0.0485931072,0.2086416234,0.7427652694
-112.5000000000,74.5000000000,0.0496230652,0.2194088439,0.7309680908
-97.5000000000,74.5000000000,0.0496401884,0.3349227036,0.6154371080
-88.5000000000,74.5000000000,0.0731164694,0.5234876590,0.4033958716
-87.5000000000,74.5000000000,0.0832654481,0.5435259312,0.3732086208
-86.5000000000,74.5000000000,0.0817908829,0.5708721875,0.3473369296
-123.5000000000,73.5000000000,0.0932679175,0.4369883095,0.4697437731
-122.5000000000,73.5000000000,0.0812884864,0.3750816903,0.5436298233
-121.5000000000,73.5000000000,0.0655051833,0.3035451612,0.6309496555
-120.5000000000,73.5000000000,0.0550671241,0.2462428912,0.6986899847
-119.5000000000,73.5000000000,0.0522838602,0.2232836112,0.7244325286
-118.5000000000,73.5000000000,0.0532667328,0.2112617018,0.7354715654
-117.5000000000,73.5000000000,0.0538555406,0.2080203856,0.7381240738
-116.5000000000,73.5000000000,0.0532425864,0.2078484143,0.7389089992
-115.5000000000,73.5000000000,0.0533633297,0.2113925227,0.7352441476
-106.5000000000,73.5000000000,0.0535218132,0.2922900223,0.6541881646
-105.5000000000,73.5000000000,0.0540178606,0.2978667365,0.6481154030
-104.5000000000,73.5000000000,0.0517280637,0.3052899525,0.6429819838
-101.5000000000,73.5000000000,0.0523923584,0.3187539003,0.6288537414
-100.5000000000,73.5000000000,0.0541760978,0.3215443173,0.6242795849
-99.5000000000,73.5000000000,0.0520834179,0.3213384039,0.6265781783
-98.5000000000,73.5000000000,0.0530027731,0.3258052309,0.6211919960
-95.5000000000,73.5000000000,0.0539017364,0.3493737573,0.5967245063
-94.5000000000,73.5000000000,0.0581017299,0.3640685826,0.5778296875
-93.5000000000,73.5000000000,0.0623862592,0.3834975896,0.5541161511
-92.5000000000,73.5000000000,0.0679119746,0.4077465697,0.5243414558
-91.5000000000,73.5000000000,0.0701021557,0.4322484266,0.4976494177
-87.5000000000,73.5000000000,0.0840765463,0.5335123810,0.3824110727
-86.5000000000,73.5000000000,0.0887980583,0.5534194926,0.3577824491
