Lon,Lat,C_LonLatElev,B_LonLatElev,U_LonLatElev
-112.5000000000,78.5000000000,0.0280718007,0.2189991894,0.7529290099
-111.5000000000,78.5000000000,0.0282700699,0.2306225368,0.7411073933
-110.5000000000,78.5000000000,0.0287191339,0.2427023767,0.7285784894
-109.5000000000,78.5000000000,0.0285639303,0.2566619564,0.7147741133
-104.5000000000,78.5000000000,0.0277702332,0.3234704810,0.6487592858
-103.5000000000,78.5000000000,0.0274863213,0.3365031680,0.6360105107
-102.5000000000,78.5000000000,0.0281729814,0.3545024197,0.6173245989
-101.5000000000,78.5000000000,0.0289401618,0.3692510372,0.6018088009
-100.5000000000,78.5000000000,0.0293765116,0.3860492229,0.5845742655
-97.5000000000,78.5000000000,0.0309237677,0.4193070276,0.5497692046
-96.5000000000,78.5000000000,0.0317775751,0.4285998841,0.5396225408
-95.5000000000,78.5000000000,0.0338598831,0.4310940236,0.5350460933
-92.5000000000,78.5000000000,0.0412077022,0.4272911798,0.5315011180
-91.5000000000,78.5000000000,0.0521535179,0.4061219165,0.5417245657
-90.5000000000,78.5000000000,0.0590263832,0.3950470479,0.5459265688
-89.5000000000,78.5000000000,0.0589689053,0.3932947706,0.5477363241
-86.5000000000,78.5000000000,0.0648158255,0.3643000585,0.5708841160
-85.5000000000,78.5000000000,0.0665269596,0.3476714320,0.5858016085
-84.5000000000,78.5000000000,0.0665669304,0.3343171749,0.5991158947
-83.5000000000,78.5000000000,0.0685950598,0.3178133829,0.6135915573
-82.5000000000,78.5000000000,0.0613711920,0.3107613554,0.6278674526
-81.5000000000,78.5000000000,0.0628410847,0.2894767279,0.6476821874
-80.5000000000,78.5000000000,0.0655042606,0.2617737762,0.6727219632
-79.5000000000,78.5000000000,0.0684005386,0.2324649892,0.6991344722
-78.5000000000,78.5000000000,0.0524473717,0.2273336443,0.7202189841
-77.5000000000,78.5000000000,0.0439313602,0.2160366755,0.7400319643
-116.5000000000,77.5000000000,0.0355752532,0.2119993931,0.7524253538
-112.5000000000,77.5000000000,0.0285085089,0.2182586485,0.7532328426
-111.5000000000,77.5000000000,0.0286479972,0.2300062595,0.7413457434
-110.5000000000,77.5000000000,0.0287671398,0.2429062480,0.7283266122
-105.5000000000,77.5000000000,0.0283537930,0.3100919930,0.6615542140
-95.5000000000,77.5000000000,0.0338796269,0.4314371098,0.5346832633
-94.5000000000,77.5000000000,0.0360883990,0.4331130958,0.5307985053
-93.5000000000,77.5000000000,0.0384224144,0.4306272862,0.5309502994
-90.5000000000,77.5000000000,0.0491663529,0.4143497169,0.5364839302
-87.5000000000,77.5000000000,0.0586984251,0.3833787546,0.5579228203
-86.5000000000,77.5000000000,0.0649100840,0.3645269712,0.5705629448
-82.5000000000,77.5000000000,0.0636954953,0.3075656658,0.6287388389
-81.5000000000,77.5000000000,0.0575374408,0.2979552537,0.6445073055
-80.5000000000,77.5000000000,0.0625862605,0.2661149874,0.6712987521
-79.5000000000,77.5000000000,0.0555687391,0.2498868549,0.6945444060
-78.5000000000,77.5000000000,0.0471471397,0.2358040986,0.7170487617
-120.5000000000,76.5000000000,0.0621281652,0.2847037131,0.6531681217
-119.5000000000,76.5000000000,0.0511357830,0.2502885343,0.6985756827
-117.5000000000,76.5000000000,0.0400552159,0.2164476398,0.7434971443
-109.5000000000,76.5000000000,0.0292365389,0.2555853063,0.7151781548
-104.5000000000,76.5000000000,0.0282755709,0.3226939182,0.6490305109
-103.5000000000,76.5000000000,0.0279818526,0.3357272001,0.6362909474
-100.5000000000,76.5000000000,0.0304496512,0.3835620581,0.5859882908
-99.5000000000,76.5000000000,0.0311282210,0.3969138483,0.5719579307
-98.5000000000,76.5000000000,0.0317470701,0.4072733650,0.5609795649
-95.5000000000,76.5000000000,0.0352102454,0.4281351560,0.5366545986
-94.5000000000,76.5000000000,0.0385452514,0.4270981213,0.5343566273
-93.5000000000,76.5000000000,0.0389459591,0.4296977500,0.5313562910
-92.5000000000,76.5000000000,0.0434296514,0.4228590165,0.5337113321
-90.5000000000,76.5000000000,0.0491952864,0.4146817063,0.5361230073
-88.5000000000,76.5000000000,0.0556816845,0.3933148218,0.5510034936
-86.5000000000,76.5000000000,0.0636212001,0.3669979881,0.5693808118
-85.5000000000,76.5000000000,0.0690539464,0.3445655628,0.5863804908
-84.5000000000,76.5000000000,0.0652435887,0.3370861699,0.5976702415
-83.5000000000,76.5000000000,0.0679315633,0.3195051686,0.6125632681
-82.5000000000,76.5000000000,0.0731484946,0.2945697831,0.6322817223
-81.5000000000,76.5000000000,0.0619477187,0.2915012047,0.6465510765
-80.5000000000,76.5000000000,0.0568521032,0.2748847250,0.6682631717
-79.5000000000,76.5000000000,0.0595095308,0.2445713225,0.6959191467
-78.5000000000,76.5000000000,0.0487428107,0.2335671929,0.7176899964
-115.5000000000,75.5000000000,0.0346696316,0.2049314667,0.7603989017
-114.5000000000,75.5000000000,0.0340744951,0.2010387488,0.7648867560
-113.5000000000,75.5000000000,0.0325818664,0.2028760263,0.7645421073
-112.5000000000,75.5000000000,0.0313102813,0.2125355454,0.7561541734
-111.5000000000,75.5000000000,0.0295656294,0.2284242467,0.7420101240
-110.5000000000,75.5000000000,0.0297033619,0.2412297033,0.7290669348
-109.5000000000,75.5000000000,0.0295755522,0.2550542758,0.7153701720
-108.5000000000,75.5000000000,0.0298965080,0.2695587792,0.7005447128
-107.5000000000,75.5000000000,0.0303996218,0.2815600117,0.6880403665
-106.5000000000,75.5000000000,0.0293796587,0.2951578697,0.6754624717
-99.5000000000,75.5000000000,0.0310559762,0.3975255390,0.5714184849
-98.5000000000,75.5000000000,0.0315251322,0.4083276433,0.5601472245
-95.5000000000,75.5000000000,0.0346946425,0.4299529567,0.5353524008
-94.5000000000,75.5000000000,0.0380472228,0.4287660441,0.5331867331
-91.5000000000,75.5000000000,0.0473587991,0.4171385200,0.5355026808
-90.5000000000,75.5000000000,0.0532191531,0.4069999381,0.5397809087
-89.5000000000,75.5000000000,0.0569934580,0.3980186843,0.5449878577
-88.5000000000,75.5000000000,0.0585889586,0.3884202492,0.5529907922
-85.5000000000,75.5000000000,0.0684103532,0.3459077365,0.5856819104
-84.5000000000,75.5000000000,0.0691335632,0.3315839235,0.5992825133
-83.5000000000,75.5000000000,0.0791959787,0.3044685584,0.6163354629
-82.5000000000,75.5000000000,0.0810785412,0.2848626391,0.6340588197
-81.5000000000,75.5000000000,0.0676269246,0.2837145418,0.6486585336
-80.5000000000,75.5000000000,0.0606867930,0.2694984299,0.6698147771
-121.5000000000,74.5000000000,0.0768444566,0.3158553249,0.6073002185
-113.5000000000,74.5000000000,0.0310597956,0.2063097037,0.7626305006
-112.5000000000,74.5000000000,0.0306689267,0.2142300049,0.7551010684
-97.5000000000,74.5000000000,0.0320454975,0.4175498367,0.5504046658
-88.5000000000,74.5000000000,0.0565495028,0.3924883885,0.5509621087
-87.5000000000,74.5000000000,0.0655980972,0.3728880447,0.5615138581
-86.5000000000,74.5000000000,0.0657240291,0.3643589270,0.5699170439
-123.5000000000,73.5000000000,0.1035810618,0.3868979433,0.5095209948
-122.5000000000,73.5000000000,0.0933460525,0.3465703007,0.5600836468
-121.5000000000,73.5000000000,0.0784105982,0.3141452681,0.6074441337
-120.5000000000,73.5000000000,0.0654663166,0.2809524086,0.6535812749
-119.5000000000,73.5000000000,0.0529968071,0.2483720186,0.6986311742
-118.5000000000,73.5000000000,0.0467099391,0.2249939928,0.7282960681
-117.5000000000,73.5000000000,0.0420517979,0.2139211351,0.7440270670
-116.5000000000,73.5000000000,0.0384241949,0.2079297560,0.7536460491
-115.5000000000,73.5000000000,0.0349320305,0.2050140013,0.7600539682
-106.5000000000,73.5000000000,0.0301994847,0.2936354220,0.6761650933
-105.5000000000,73.5000000000,0.0303915328,0.3057876805,0.6638207867
-104.5000000000,73.5000000000,0.0293333227,0.3207037845,0.6499628927
-101.5000000000,73.5000000000,0.0299855839,0.3680161998,0.6019982163
-100.5000000000,73.5000000000,0.0316740345,0.3811310455,0.5871949200
-99.5000000000,73.5000000000,0.0315924631,0.3967289404,0.5716785965
-98.5000000000,73.5000000000,0.0326877397,0.4057274213,0.5615848390
-95.5000000000,73.5000000000,0.0368203294,0.4250098678,0.5381698028
-94.5000000000,73.5000000000,0.0402249546,0.4241027996,0.5356722458
-93.5000000000,73.5000000000,0.0432392752,0.4205466675,0.5362140573
-92.5000000000,73.5000000000,0.0463322584,0.4175480903,0.5361196513
-91.5000000000,73.5000000000,0.0494329228,0.4135641093,0.5370029679
-87.5000000000,73.5000000000,0.0646458913,0.3748129549,0.5605411539
-86.5000000000,73.5000000000,0.0687563231,0.3599930637,0.5712506132
-83.5000000000,73.5000000000,0.0681564715,0.3202660048,0.6115775238
-82.5000000000,73.5000000000,0.0668507718,0.3043473417,0.6288018865
-81.5000000000,73.5000000000,0.0622478066,0.2921082137,0.6456439797
-80.5000000000,73.5000000000,0.0646556222,0.2645926143,0.6707517634
-79.5000000000,73.5000000000,0.0606774858,0.2439329124,0.6953896017
-78.5000000000,73.5000000000,0.0496119686,0.2331546598,0.7172333716
-77.5000000000,73.5000000000,0.0461580239,0.2139996551,0.7398423210
-124.5000000000,72.5000000000,0.1204605363,0.4221478852,0.4573915785
-123.5000000000,72.5000000000,0.1081661965,0.3889384698,0.5028953337
-122.5000000000,72.5000000000,0.0962436376,0.3509065710,0.5528497914
-121.5000000000,72.5000000000,0.0827954606,0.3165956070,0.6006089324
-120.5000000000,72.5000000000,0.0694773844,0.2799743475,0.6505482680
-119.5000000000,72.5000000000,0.0561141579,0.2514703527,0.6924154895
-117.5000000000,72.5000000000,0.0458149073,0.2240246878,0.7301604049
-116.5000000000,72.5000000000,0.0425504349,0.2150555452,0.7423940199
-115.5000000000,72.5000000000,0.0380180668,0.2117847760,0.7501971572
-114.5000000000,72.5000000000,0.0347187173,0.2117642010,0.7535170817
-113.5000000000,72.5000000000,0.0333712480,0.2112025550,0.7554261969
-112.5000000000,72.5000000000,0.0334604382,0.2195642360,0.7469753258
-111.5000000000,72.5000000000,0.0323192073,0.2345411545,0.7331396383
-109.5000000000,72.5000000000,0.0341129816,0.2557218512,0.7101651672
-107.5000000000,72.5000000000,0.0327221616,0.2841712697,0.6831065687
-106.5000000000,72.5000000000,0.0321277797,0.2970830150,0.6707892053
-105.5000000000,72.5000000000,0.0310274470,0.3102102714,0.6587622816
-101.5000000000,72.5000000000,0.0313891179,0.3700599256,0.5985509566
-100.5000000000,72.5000000000,0.0314961086,0.3838526471,0.5846512444
-99.5000000000,72.5000000000,0.0323120958,0.3964975809,0.5711903233
-98.5000000000,72.5000000000,0.0323019202,0.4050510229,0.5626470569
-97.5000000000,72.5000000000,0.0336308207,0.4174248328,0.5489443465
-96.5000000000,72.5000000000,0.0353104759,0.4219553447,0.5427341795
-94.5000000000,72.5000000000,0.0406141730,0.4234461927,0.5359396343
-93.5000000000,72.5000000000,0.0411156635,0.4274284347,0.5314559017
-89.5000000000,72.5000000000,0.0570303252,0.4002904397,0.5426792351
-88.5000000000,72.5000000000,0.0606950270,0.3876687024,0.5516362706
-87.5000000000,72.5000000000,0.0659350793,0.3736826594,0.5603822613
-86.5000000000,72.5000000000,0.0676519032,0.3621849629,0.5701631339
-85.5000000000,72.5000000000,0.0666443464,0.3486247356,0.5847309180
-84.5000000000,72.5000000000,0.0700385520,0.3304069781,0.5995544699
-83.5000000000,72.5000000000,0.0696948797,0.3170845435,0.6132205768
-82.5000000000,72.5000000000,0.0718133504,0.3005496724,0.6276369771
-81.5000000000,72.5000000000,0.0664265761,0.2867382068,0.6468352170
-80.5000000000,72.5000000000,0.0574853935,0.2757284700,0.6667861365
-78.5000000000,72.5000000000,0.0485111508,0.2393199535,0.7121688957
-77.5000000000,72.5000000000,0.0478299487,0.2153542999,0.7368157514
-76.5000000000,72.5000000000,0.0447098774,0.1966450064,0.7586451162
-75.5000000000,72.5000000000,0.0367432078,0.1868674535,0.7763893387
-123.5000000000,71.5000000000,0.1222036858,0.3904175405,0.4873787737
-122.5000000000,71.5000000000,0.1104004375,0.3560708239,0.5335287386
-121.5000000000,71.5000000000,0.0917321132,0.3282444547,0.5800234321
-117.5000000000,71.5000000000,0.0547520852,0.2430540251,0.7021938897
-116.5000000000,71.5000000000,0.0503676046,0.2344442351,0.7151881603
-114.5000000000,71.5000000000,0.0426050409,0.2236438223,0.7337511367
-113.5000000000,71.5000000000,0.0407581592,0.2204551688,0.7387866720
-112.5000000000,71.5000000000,0.0390424362,0.2329742712,0.7279832926
-111.5000000000,71.5000000000,0.0388572101,0.2437827633,0.7173600267
-110.5000000000,71.5000000000,0.0392559366,0.2557935555,0.7049505078
-109.5000000000,71.5000000000,0.0382026706,0.2688174855,0.6929798438
-108.5000000000,71.5000000000,0.0358836955,0.2837566185,0.6803596859
-107.5000000000,71.5000000000,0.0345955063,0.2943307437,0.6710737501
-106.5000000000,71.5000000000,0.0339116722,0.3052900849,0.6607982430
-105.5000000000,71.5000000000,0.0334045896,0.3156618486,0.6509335618
-104.5000000000,71.5000000000,0.0324011162,0.3279576165,0.6396412674
-98.5000000000,71.5000000000,0.0339030381,0.4073922683,0.5587046936
-95.5000000000,71.5000000000,0.0384161530,0.4249811589,0.5366026881
-94.5000000000,71.5000000000,0.0410405891,0.4269569005,0.5320025103
-93.5000000000,71.5000000000,0.0427509249,0.4273491191,0.5298999559
-89.5000000000,71.5000000000,0.0593147667,0.3993857816,0.5412994517
-88.5000000000,71.5000000000,0.0642044643,0.3861056145,0.5496899212
-87.5000000000,71.5000000000,0.0665245791,0.3742784987,0.5591969221
-86.5000000000,71.5000000000,0.0698832469,0.3600713568,0.5700453963
-85.5000000000,71.5000000000,0.0677046785,0.3490458153,0.5832495062
-84.5000000000,71.5000000000,0.0685874824,0.3342234003,0.5971891174
-83.5000000000,71.5000000000,0.0696950347,0.3203521717,0.6099527936
-82.5000000000,71.5000000000,0.0698191381,0.3050153856,0.6251654763
-81.5000000000,71.5000000000,0.0662236189,0.2887000445,0.6450763366
-80.5000000000,71.5000000000,0.0628943078,0.2705385131,0.6665671791
-79.5000000000,71.5000000000,0.0629628690,0.2492636808,0.6877734502
-78.5000000000,71.5000000000,0.0570525248,0.2333175638,0.7096299113
-77.5000000000,71.5000000000,0.0528096112,0.2144654776,0.7327249111
-76.5000000000,71.5000000000,0.0467237865,0.1982192979,0.7550569155
-75.5000000000,71.5000000000,0.0396868619,0.1863354292,0.7739777088
-74.5000000000,71.5000000000,0.0379489285,0.1648656229,0.7971854486
-72.5000000000,71.5000000000,0.0249283669,0.1439410298,0.8311306033
-158.5000000000,70.5000000000,0.0188500218,0.3148804950,0.6662694832
-157.5000000000,70.5000000000,0.0196594682,0.3153182610,0.6650222708
-156.5000000000,70.5000000000,0.0215654954,0.3403274614,0.6381070432
-155.5000000000,70.5000000000,0.0242770998,0.3725578668,0.6031650334
-154.5000000000,70.5000000000,0.0277803378,0.4060139038,0.5662057584
-153.5000000000,70.5000000000,0.0316269833,0.4302297764,0.5381432404
-152.5000000000,70.5000000000,0.0356185637,0.4439179683,0.5204634680
-149.5000000000,70.5000000000,0.0436272920,0.4460218347,0.5103508733
-111.5000000000,70.5000000000,0.0461002726,0.2700094204,0.6838903069
