Lon,Lat,C_LonLatElev,B_LonLatElev,U_LonLatElev
-112.5000000000,78.5000000000,0.0517141946,0.2516358728,0.6966499326
-111.5000000000,78.5000000000,0.0559762571,0.2638279947,0.6801957482
-110.5000000000,78.5000000000,0.0598170476,0.2753282132,0.6648547392
-109.5000000000,78.5000000000,0.0607612255,0.2832041176,0.6560346569
-104.5000000000,78.5000000000,0.0664181183,0.2903389056,0.6432429762
-103.5000000000,78.5000000000,0.0689092239,0.2935110448,0.6375797313
-102.5000000000,78.5000000000,0.0720014514,0.2925420221,0.6354565265
-101.5000000000,78.5000000000,0.0755229698,0.2919020746,0.6325749556
-100.5000000000,78.5000000000,0.0761982604,0.2898075900,0.6339941496
-97.5000000000,78.5000000000,0.0799957811,0.2933734194,0.6266307994
-96.5000000000,78.5000000000,0.0798982405,0.3073382451,0.6127635144
-95.5000000000,78.5000000000,0.0829868307,0.3223081144,0.5947050549
-92.5000000000,78.5000000000,0.0887812919,0.3932224574,0.5179962507
-91.5000000000,78.5000000000,0.1137640782,0.4265310437,0.4597048781
-90.5000000000,78.5000000000,0.1212176405,0.4605397557,0.4182426038
-89.5000000000,78.5000000000,0.1071175282,0.5027711321,0.3901113398
-86.5000000000,78.5000000000,0.0808535974,0.6180703406,0.3010760620
-85.5000000000,78.5000000000,0.0746997966,0.6431546246,0.2821455788
-84.5000000000,78.5000000000,0.0675733779,0.6702853753,0.2621412468
-83.5000000000,78.5000000000,0.0645941738,0.6918038287,0.2436019975
-82.5000000000,78.5000000000,0.0521503395,0.7040855238,0.2437641367
-81.5000000000,78.5000000000,0.0552571727,0.6839290470,0.2608137802
-80.5000000000,78.5000000000,0.0654672452,0.6488682916,0.2856644632
-79.5000000000,78.5000000000,0.0783620082,0.6024497125,0.3191882793
-78.5000000000,78.5000000000,0.0587323214,0.5574729534,0.3837947251
-77.5000000000,78.5000000000,0.0486107001,0.5048167453,0.4465725546
-116.5000000000,77.5000000000,0.0417795017,0.2085654319,0.7496550664
-112.5000000000,77.5000000000,0.0525750917,0.2503517396,0.6970731688
-111.5000000000,77.5000000000,0.0567014660,0.2624586888,0.6808398453
-110.5000000000,77.5000000000,0.0594474797,0.2738032800,0.6667492403
-105.5000000000,77.5000000000,0.0658396159,0.2886936562,0.6454667279
-95.5000000000,77.5000000000,0.0824185697,0.3207209038,0.5968605265
-94.5000000000,77.5000000000,0.0861301991,0.3392358653,0.5746339355
-93.5000000000,77.5000000000,0.0877447778,0.3609245776,0.5513306446
-90.5000000000,77.5000000000,0.0920822771,0.4661082908,0.4418094321
-87.5000000000,77.5000000000,0.0803533090,0.5838820487,0.3357646423
-86.5000000000,77.5000000000,0.0806010910,0.6165366991,0.3028622098
-82.5000000000,77.5000000000,0.0550280981,0.7016846226,0.2432872793
-81.5000000000,77.5000000000,0.0477582485,0.6843947736,0.2678469779
-80.5000000000,77.5000000000,0.0605183761,0.6487538813,0.2907277426
-79.5000000000,77.5000000000,0.0556865068,0.6064665229,0.3378469703
-78.5000000000,77.5000000000,0.0490183316,0.5563626643,0.3946190041
-120.5000000000,76.5000000000,0.0427952307,0.2373050576,0.7198997117
-119.5000000000,76.5000000000,0.0416083068,0.2121078525,0.7462838407
-117.5000000000,76.5000000000,0.0437308378,0.2047781249,0.7514910373
-109.5000000000,76.5000000000,0.0620054397,0.2802754120,0.6577191483
-104.5000000000,76.5000000000,0.0671835969,0.2873086195,0.6455077835
-103.5000000000,76.5000000000,0.0696824539,0.2904540459,0.6398635002
-100.5000000000,76.5000000000,0.0791840022,0.2867442220,0.6340717758
-99.5000000000,76.5000000000,0.0822101663,0.2851035572,0.6326862765
-98.5000000000,76.5000000000,0.0834365703,0.2847777736,0.6317856562
-95.5000000000,76.5000000000,0.0866303950,0.3189058717,0.5944637333
-94.5000000000,76.5000000000,0.0942705388,0.3369228832,0.5688065779
-93.5000000000,76.5000000000,0.0888725869,0.3591309347,0.5519964785
-92.5000000000,76.5000000000,0.0946253467,0.3889945375,0.5163801158
-90.5000000000,76.5000000000,0.0915730307,0.4644281105,0.4439988588
-88.5000000000,76.5000000000,0.0885244687,0.5435643960,0.3679111352
-86.5000000000,76.5000000000,0.0777583478,0.6158889629,0.3063526892
-85.5000000000,76.5000000000,0.0782872732,0.6386709096,0.2830418173
-84.5000000000,76.5000000000,0.0648274354,0.6682228447,0.2669497199
-83.5000000000,76.5000000000,0.0629818304,0.6895005694,0.2475176003
-82.5000000000,76.5000000000,0.0681434462,0.6952224647,0.2366340891
-81.5000000000,76.5000000000,0.0534425515,0.6814019460,0.2651555025
-80.5000000000,76.5000000000,0.0515761095,0.6492988425,0.2991250480
-79.5000000000,76.5000000000,0.0618472303,0.6035576038,0.3345951659
-78.5000000000,76.5000000000,0.0514230674,0.5544592819,0.3941176507
-115.5000000000,75.5000000000,0.0468753517,0.2107394164,0.7423852319
-114.5000000000,75.5000000000,0.0531676387,0.2207696949,0.7260626664
-113.5000000000,75.5000000000,0.0583951194,0.2355606578,0.7060442229
-112.5000000000,75.5000000000,0.0603516416,0.2484514983,0.6911968601
-111.5000000000,75.5000000000,0.0586596445,0.2597772765,0.6815630790
-110.5000000000,75.5000000000,0.0615431628,0.2710189996,0.6674378376
-109.5000000000,75.5000000000,0.0626253843,0.2788154149,0.6585592008
-108.5000000000,75.5000000000,0.0638902242,0.2846990225,0.6514107533
-107.5000000000,75.5000000000,0.0676694141,0.2880689620,0.6442616239
-106.5000000000,75.5000000000,0.0672601076,0.2875044257,0.6452354667
-99.5000000000,75.5000000000,0.0812545156,0.2836136412,0.6351318432
-98.5000000000,75.5000000000,0.0818879441,0.2833060416,0.6348060143
-95.5000000000,75.5000000000,0.0840875625,0.3174360854,0.5984763521
-94.5000000000,75.5000000000,0.0917787050,0.3355114936,0.5727098013
-91.5000000000,75.5000000000,0.0967944845,0.4248112371,0.4783942784
-90.5000000000,75.5000000000,0.1022106372,0.4603242813,0.4374650815
-89.5000000000,75.5000000000,0.1000399363,0.4995661758,0.4003938879
-88.5000000000,75.5000000000,0.0949532021,0.5399283765,0.3651184214
-85.5000000000,75.5000000000,0.0767636017,0.6376610672,0.2855753311
-84.5000000000,75.5000000000,0.0705739416,0.6645973605,0.2648286979
-83.5000000000,75.5000000000,0.0797053871,0.6810143299,0.2392802830
-82.5000000000,75.5000000000,0.0797754611,0.6885897189,0.2316348200
-81.5000000000,75.5000000000,0.0611435391,0.6774734875,0.2613829734
-80.5000000000,75.5000000000,0.0569557782,0.6464555466,0.2965886752
-121.5000000000,74.5000000000,0.0538762291,0.2921139912,0.6540097796
-113.5000000000,74.5000000000,0.0558014404,0.2391056719,0.7050928877
-112.5000000000,74.5000000000,0.0598507209,0.2515754127,0.6885738664
-97.5000000000,74.5000000000,0.0836820681,0.2873039319,0.6290140000
-88.5000000000,74.5000000000,0.0900494812,0.5346910758,0.3752594431
-87.5000000000,74.5000000000,0.0957583531,0.5707020157,0.3335396311
-86.5000000000,74.5000000000,0.0836175529,0.6045834373,0.3117990098
-123.5000000000,73.5000000000,0.0854794773,0.4736285522,0.4408919705
-122.5000000000,73.5000000000,0.0748055226,0.3945031190,0.5306913585
-121.5000000000,73.5000000000,0.0610041305,0.3115409443,0.6274549252
-120.5000000000,73.5000000000,0.0513860814,0.2446929154,0.7039210032
-119.5000000000,73.5000000000,0.0498047665,0.2264480793,0.7237471543
-118.5000000000,73.5000000000,0.0537532004,0.2230546826,0.7231921170
-117.5000000000,73.5000000000,0.0551622563,0.2217551541,0.7230825896
-116.5000000000,73.5000000000,0.0558955575,0.2249592321,0.7191452104
-115.5000000000,73.5000000000,0.0560345336,0.2309141116,0.7130513548
-106.5000000000,73.5000000000,0.0729685914,0.3007261979,0.6263052107
-105.5000000000,73.5000000000,0.0747781675,0.3006786025,0.6245432299
-104.5000000000,73.5000000000,0.0719582691,0.2961943322,0.6318473987
-101.5000000000,73.5000000000,0.0774796324,0.2919271563,0.6305932112
-100.5000000000,73.5000000000,0.0840716131,0.2903669610,0.6255614260
-99.5000000000,73.5000000000,0.0843427215,0.2848782841,0.6307789944
-98.5000000000,73.5000000000,0.0894759454,0.2839840429,0.6265400118
-95.5000000000,73.5000000000,0.0946285815,0.3111882609,0.5941831576
-94.5000000000,73.5000000000,0.1023561223,0.3310532880,0.5665905897
-93.5000000000,73.5000000000,0.1064331194,0.3544734058,0.5390934748
-92.5000000000,73.5000000000,0.1082688938,0.3831077993,0.5086233069
-91.5000000000,73.5000000000,0.1061296807,0.4166932895,0.4771770298
