Lon,Lat,C_LonLatElev,B_LonLatElev,U_LonLatElev
-112.5000000000,78.5000000000,0.0469145426,0.2530401947,0.7000452626
-111.5000000000,78.5000000000,0.0471555320,0.2610276806,0.6918167875
-110.5000000000,78.5000000000,0.0477786155,0.2672592642,0.6849621203
-109.5000000000,78.5000000000,0.0473178217,0.2754957272,0.6771864511
-104.5000000000,78.5000000000,0.0485934887,0.2935515381,0.6578549732
-103.5000000000,78.5000000000,0.0502239107,0.2919986072,0.6577774821
-102.5000000000,78.5000000000,0.0524575845,0.2918768143,0.6556656012
-101.5000000000,78.5000000000,0.0544340116,0.2875653591,0.6580006293
-100.5000000000,78.5000000000,0.0555100257,0.2864173393,0.6580726351
-97.5000000000,78.5000000000,0.0617269442,0.3180933719,0.6201796838
-96.5000000000,78.5000000000,0.0634427279,0.3520113767,0.5845458954
-95.5000000000,78.5000000000,0.0671345938,0.3803679922,0.5524974140
-92.5000000000,78.5000000000,0.0790978536,0.4216489345,0.4992532119
-91.5000000000,78.5000000000,0.1020858505,0.4057760377,0.4921381118
-90.5000000000,78.5000000000,0.1109497214,0.4027248452,0.4863254335
-89.5000000000,78.5000000000,0.1010432989,0.4081813961,0.4907753050
-86.5000000000,78.5000000000,0.0870610618,0.3835961530,0.5293427852
-85.5000000000,78.5000000000,0.0869027303,0.3688353768,0.5442618929
-84.5000000000,78.5000000000,0.0847896463,0.3572204969,0.5579898568
-83.5000000000,78.5000000000,0.0853945250,0.3405426847,0.5740627903
-82.5000000000,78.5000000000,0.0708832488,0.3363477290,0.5927690222
-81.5000000000,78.5000000000,0.0716500069,0.3144195030,0.6139304902
-80.5000000000,78.5000000000,0.0787059616,0.2899810677,0.6313129707
-79.5000000000,78.5000000000,0.0888995303,0.2648431740,0.6462572957
-78.5000000000,78.5000000000,0.0649672801,0.2681873294,0.6668453905
-77.5000000000,78.5000000000,0.0542658147,0.2601849469,0.6855492384
-116.5000000000,77.5000000000,0.0584573269,0.2393037925,0.7022388806
-112.5000000000,77.5000000000,0.0477325404,0.2518072788,0.7004601808
-111.5000000000,77.5000000000,0.0478200251,0.2599443087,0.6922356662
-110.5000000000,77.5000000000,0.0476079689,0.2671134803,0.6852785508
-105.5000000000,77.5000000000,0.0480563407,0.2889456698,0.6629979895
-95.5000000000,77.5000000000,0.0668260807,0.3803251463,0.5528487730
-94.5000000000,77.5000000000,0.0711931266,0.3993045746,0.5295022988
-93.5000000000,77.5000000000,0.0749545825,0.4133893413,0.5116560763
-90.5000000000,77.5000000000,0.0848964239,0.4273565960,0.4877469802
-87.5000000000,77.5000000000,0.0820897050,0.4044965374,0.5134137575
