Lon,Lat,C_LonLatElev,B_LonLatElev,U_LonLatElev
-112.5000000000,78.5000000000,0.0451915858,0.1907786246,0.7640297895
-111.5000000000,78.5000000000,0.0474307285,0.1910581826,0.7615110889
-110.5000000000,78.5000000000,0.0499209904,0.1905557617,0.7595232479
-109.5000000000,78.5000000000,0.0500705360,0.1914152148,0.7585142492
-104.5000000000,78.5000000000,0.0514318969,0.1943863679,0.7541817352
-103.5000000000,78.5000000000,0.0524536657,0.1946997419,0.7528465924
-102.5000000000,78.5000000000,0.0542681955,0.1977700409,0.7479617636
-101.5000000000,78.5000000000,0.0573272611,0.2023366857,0.7403360532
-100.5000000000,78.5000000000,0.0587653949,0.2063681904,0.7348664147
-97.5000000000,78.5000000000,0.0718139373,0.2402885426,0.6878975201
-96.5000000000,78.5000000000,0.0730135152,0.2522349867,0.6747514981
-95.5000000000,78.5000000000,0.0769140896,0.2668868851,0.6561990253
-92.5000000000,78.5000000000,0.0766872941,0.3080863230,0.6152263829
-91.5000000000,78.5000000000,0.0976295322,0.3367738605,0.5655966073
-90.5000000000,78.5000000000,0.1037400623,0.3632252089,0.5330347288
-89.5000000000,78.5000000000,0.0942434124,0.3888701667,0.5168864209
-86.5000000000,78.5000000000,0.0917922017,0.4928286667,0.4153791317
-85.5000000000,78.5000000000,0.0957790444,0.5375662338,0.3666547218
-84.5000000000,78.5000000000,0.0950665868,0.5765081232,0.3284252900
-83.5000000000,78.5000000000,0.0981033717,0.6103053487,0.2915912796
-82.5000000000,78.5000000000,0.0846010710,0.6285012085,0.2868977205
-81.5000000000,78.5000000000,0.0896214907,0.6224625484,0.2879159609
-80.5000000000,78.5000000000,0.1018778173,0.6042990609,0.2938231218
-79.5000000000,78.5000000000,0.1166206748,0.5813873596,0.3019919656
-78.5000000000,78.5000000000,0.0876230763,0.5451988083,0.3671781154
-77.5000000000,78.5000000000,0.0737268967,0.5051909165,0.4210821868
-116.5000000000,77.5000000000,0.0389964858,0.1886266659,0.7723768483
-112.5000000000,77.5000000000,0.0458289197,0.1906314408,0.7635396395
-111.5000000000,77.5000000000,0.0479121779,0.1907543957,0.7613334265
-110.5000000000,77.5000000000,0.0494091427,0.1894674212,0.7611234362
-105.5000000000,77.5000000000,0.0523174866,0.1937986942,0.7538838192
-95.5000000000,77.5000000000,0.0760950599,0.2655543411,0.6583505990
-94.5000000000,77.5000000000,0.0769242647,0.2781978108,0.6448779245
-93.5000000000,77.5000000000,0.0761652320,0.2909084428,0.6329263251
-90.5000000000,77.5000000000,0.0776555983,0.3503036111,0.5720407906
-87.5000000000,77.5000000000,0.0812691003,0.4471238787,0.4716070210
-86.5000000000,77.5000000000,0.0911135187,0.4914296190,0.4174568623
-82.5000000000,77.5000000000,0.0885079890,0.6281962584,0.2832957526
-81.5000000000,77.5000000000,0.0781009257,0.6185973601,0.3033017142
-80.5000000000,77.5000000000,0.0944726058,0.6023169056,0.3032104886
-79.5000000000,77.5000000000,0.0849317268,0.5753711608,0.3396971124
